id,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_int,payment_type,monthly_charges,total_charges,churn,tenure_month,has_churned,has_phone,has_internet,has_internet_and_phone,partner_dependents,start_day,phone_type,internet_type,contract_type
5744,8082-GHXOP,Male,0,No,Yes,1,1,0,Mailed check,44.0,659.35,No,15.0,False,True,True,True,2,2019-12-03,One Line,DSL,Month-to-Month
5745,8083-YTZES,Male,0,No,No,2,2,0,Electronic check,74.35,265.35,Yes,3.6,True,True,True,True,0,2020-11-03,Two or More Lines,Fiber Optic,Month-to-Month
5746,8084-OIVBS,Female,0,No,No,1,0,1,Mailed check,20.0,211.95,No,10.6,False,True,False,False,0,2020-04-03,One Line,No Internet Service,1 Year
5747,8085-MSNLK,Female,0,Yes,No,2,2,2,Mailed check,113.95,6891.4,No,60.5,False,True,True,True,1,2016-02-03,Two or More Lines,Fiber Optic,2 Year
5748,8086-OVPWV,Male,0,No,No,1,2,0,Electronic check,80.2,181.1,Yes,2.3,True,True,True,True,0,2020-12-03,One Line,Fiber Optic,Month-to-Month
5749,8087-LGYHQ,Male,0,No,No,1,2,0,Electronic check,94.05,811.65,No,8.6,False,True,True,True,0,2020-06-03,One Line,Fiber Optic,Month-to-Month
5750,8089-UZWLX,Female,1,No,No,2,2,2,Bank transfer (automatic),104.05,7413.55,No,71.2,False,True,True,True,0,2015-03-03,Two or More Lines,Fiber Optic,2 Year
5751,8091-TTVAX,Male,0,Yes,No,2,2,1,Credit card (automatic),100.35,5681.1,No,56.6,False,True,True,True,1,2016-06-03,Two or More Lines,Fiber Optic,1 Year
5752,8092-NLTGF,Male,0,No,No,2,0,2,Bank transfer (automatic),24.75,1777.6,No,71.8,False,True,False,False,0,2015-03-03,Two or More Lines,No Internet Service,2 Year
5753,8095-WANWK,Female,0,No,No,1,1,0,Mailed check,45.25,428.7,No,9.5,False,True,True,True,0,2020-05-03,One Line,DSL,Month-to-Month
5754,8096-LOIST,Female,0,No,No,1,1,0,Electronic check,56.2,1093.4,No,19.5,False,True,True,True,0,2019-07-03,One Line,DSL,Month-to-Month
5755,8097-OMULG,Male,0,Yes,Yes,1,1,1,Credit card (automatic),76.75,4541.9,No,59.2,False,True,True,True,3,2016-03-03,One Line,DSL,1 Year
5756,8097-VBQTZ,Male,0,No,No,1,1,0,Mailed check,69.9,3883.3,No,55.6,False,True,True,True,0,2016-07-03,One Line,DSL,Month-to-Month
5757,8098-LLAZX,Female,1,No,No,2,2,0,Electronic check,95.45,396.1,Yes,4.1,True,True,True,True,0,2020-10-03,Two or More Lines,Fiber Optic,Month-to-Month
5758,8098-TDCBU,Female,0,Yes,No,2,0,2,Electronic check,25.25,1108.2,No,43.9,False,True,False,False,1,2017-07-03,Two or More Lines,No Internet Service,2 Year
5759,8099-MZPUJ,Male,0,Yes,Yes,2,2,2,Credit card (automatic),111.8,5443.65,No,48.7,False,True,True,True,3,2017-02-03,Two or More Lines,Fiber Optic,2 Year
5760,8100-HZZLJ,Female,0,No,Yes,1,1,0,Electronic check,63.95,2737.05,No,42.8,False,True,True,True,2,2017-08-03,One Line,DSL,Month-to-Month
5761,8100-PNJMH,Male,0,Yes,Yes,2,1,2,Credit card (automatic),88.85,6132.7,No,69.0,False,True,True,True,3,2015-05-03,Two or More Lines,DSL,2 Year
5762,8104-OSKWT,Female,0,No,No,2,2,0,Electronic check,79.8,1001.2,No,12.5,False,True,True,True,0,2020-02-03,Two or More Lines,Fiber Optic,Month-to-Month
5763,8106-GWQOK,Male,0,Yes,No,0,1,2,Bank transfer (automatic),60.0,2193.2,No,36.6,False,False,True,False,1,2018-02-03,No Phone Service,DSL,2 Year
5764,8107-KNCIM,Male,1,Yes,No,2,2,0,Electronic check,75.1,1013.35,No,13.5,False,True,True,True,1,2020-01-03,Two or More Lines,Fiber Optic,Month-to-Month
5765,8107-RZLNV,Male,0,Yes,No,2,2,2,Bank transfer (automatic),106.3,7565.35,No,71.2,False,True,True,True,1,2015-03-03,Two or More Lines,Fiber Optic,2 Year
5766,8108-UXRQN,Female,0,Yes,Yes,0,1,0,Electronic check,50.55,565.35,No,11.2,False,False,True,False,3,2020-03-03,No Phone Service,DSL,Month-to-Month
5767,8109-YUOHE,Male,0,No,No,1,1,1,Mailed check,56.1,946.95,No,16.9,False,True,True,True,0,2019-10-03,One Line,DSL,1 Year
5768,8111-BKVDS,Female,0,No,No,0,1,0,Bank transfer (automatic),40.7,449.3,No,11.0,False,False,True,False,0,2020-03-03,No Phone Service,DSL,Month-to-Month
5769,8111-RKSPX,Male,0,No,No,2,2,0,Bank transfer (automatic),72.2,305.55,Yes,4.2,True,True,True,True,0,2020-10-03,Two or More Lines,Fiber Optic,Month-to-Month
5770,8111-SLLHI,Male,1,Yes,No,2,2,0,Electronic check,105.65,4284.8,Yes,40.6,True,True,True,True,1,2017-10-03,Two or More Lines,Fiber Optic,Month-to-Month
5771,8118-LSUEL,Male,1,No,No,2,2,0,Electronic check,106.4,2483.5,Yes,23.3,True,True,True,True,0,2019-03-03,Two or More Lines,Fiber Optic,Month-to-Month
5772,8118-TJAFG,Male,0,Yes,Yes,1,2,0,Electronic check,101.5,906.85,No,8.9,False,True,True,True,3,2020-06-03,One Line,Fiber Optic,Month-to-Month
5773,8120-JDCAM,Male,0,Yes,Yes,1,2,0,Mailed check,69.55,284.9,No,4.1,False,True,True,True,3,2020-10-03,One Line,Fiber Optic,Month-to-Month
5774,8123-QBNAZ,Female,0,Yes,Yes,2,2,0,Credit card (automatic),104.5,3684.95,No,35.3,False,True,True,True,3,2018-03-03,Two or More Lines,Fiber Optic,Month-to-Month
5775,8124-NZVGJ,Female,0,No,No,0,1,1,Mailed check,49.25,255.6,No,5.2,False,False,True,False,0,2020-09-03,No Phone Service,DSL,1 Year
5776,8125-QPFJD,Female,0,Yes,No,2,1,2,Bank transfer (automatic),84.9,6065.3,No,71.4,False,True,True,True,1,2015-03-03,Two or More Lines,DSL,2 Year
5777,8128-YVJRG,Female,0,No,No,2,2,0,Mailed check,79.65,604.7,Yes,7.6,True,True,True,True,0,2020-07-03,Two or More Lines,Fiber Optic,Month-to-Month
5778,8129-GMVGI,Female,0,Yes,Yes,1,0,2,Mailed check,20.05,1090.1,No,54.4,False,True,False,False,3,2016-08-03,One Line,No Internet Service,2 Year
5779,8132-YPVBX,Female,0,No,No,1,2,0,Mailed check,85.95,514.6,No,6.0,False,True,True,True,0,2020-09-03,One Line,Fiber Optic,Month-to-Month
5780,8133-ANHHJ,Female,1,No,No,2,2,1,Bank transfer (automatic),103.0,5166.2,No,50.2,False,True,True,True,0,2016-12-03,Two or More Lines,Fiber Optic,1 Year
5781,8138-EALND,Male,0,No,No,1,0,0,Mailed check,19.75,311.6,No,15.8,False,True,False,False,0,2019-11-03,One Line,No Internet Service,Month-to-Month
5782,8143-ETQTI,Female,0,Yes,Yes,1,0,2,Mailed check,19.65,451.55,No,23.0,False,True,False,False,3,2019-04-03,One Line,No Internet Service,2 Year
5783,8144-DGHXP,Female,0,No,No,1,1,2,Electronic check,80.6,4299.95,No,53.3,False,True,True,True,0,2016-09-03,One Line,DSL,2 Year
5784,8146-QQKZH,Female,0,Yes,No,1,1,2,Bank transfer (automatic),81.85,5924.4,No,72.4,False,True,True,True,1,2015-02-03,One Line,DSL,2 Year
5785,8148-BPLZQ,Male,0,No,No,1,1,0,Electronic check,49.8,1734.2,No,34.8,False,True,True,True,0,2018-04-03,One Line,DSL,Month-to-Month
5786,8148-NLEGT,Female,0,Yes,Yes,2,0,2,Electronic check,22.95,1014.25,No,44.2,False,True,False,False,3,2017-06-03,Two or More Lines,No Internet Service,2 Year
5787,8148-WOCMK,Male,0,Yes,Yes,1,0,2,Credit card (automatic),19.6,125.0,No,6.4,False,True,False,False,3,2020-08-03,One Line,No Internet Service,2 Year
5788,8149-AIQCG,Male,0,No,No,2,2,0,Credit card (automatic),73.15,2730.85,No,37.3,False,True,True,True,0,2018-01-03,Two or More Lines,Fiber Optic,Month-to-Month
5789,8149-RSOUN,Female,0,No,No,2,2,0,Electronic check,93.85,93.85,Yes,1.0,True,True,True,True,0,2021-01-03,Two or More Lines,Fiber Optic,Month-to-Month
5790,8150-QUDFX,Male,0,No,No,1,0,0,Mailed check,19.85,51.6,No,2.6,False,True,False,False,0,2020-12-03,One Line,No Internet Service,Month-to-Month
5791,8152-UOBNY,Female,1,No,No,2,2,1,Electronic check,106.8,5347.95,No,50.1,False,True,True,True,0,2016-12-03,Two or More Lines,Fiber Optic,1 Year
5792,8152-VETUR,Female,0,Yes,No,2,2,2,Credit card (automatic),97.7,6869.7,No,70.3,False,True,True,True,1,2015-04-03,Two or More Lines,Fiber Optic,2 Year
5793,8155-IBNHG,Female,0,Yes,No,2,2,0,Credit card (automatic),75.4,1747.85,Yes,23.2,True,True,True,True,1,2019-03-03,Two or More Lines,Fiber Optic,Month-to-Month
5794,8158-WPEZG,Male,0,No,No,0,1,0,Electronic check,35.65,425.1,No,11.9,False,False,True,False,0,2020-03-03,No Phone Service,DSL,Month-to-Month
5795,8160-HOWOX,Female,0,No,No,1,1,0,Electronic check,66.85,458.1,No,6.9,False,True,True,True,0,2020-08-03,One Line,DSL,Month-to-Month
5796,8161-QYMTT,Male,0,No,No,2,2,0,Electronic check,94.1,701.3,No,7.5,False,True,True,True,0,2020-07-03,Two or More Lines,Fiber Optic,Month-to-Month
5797,8164-OCKUJ,Female,0,Yes,Yes,1,0,2,Mailed check,20.6,1286.0,No,62.4,False,True,False,False,3,2015-12-03,One Line,No Internet Service,2 Year
5798,8165-CBKXO,Male,0,Yes,Yes,0,1,2,Credit card (automatic),56.75,3708.4,No,65.3,False,False,True,False,3,2015-09-03,No Phone Service,DSL,2 Year
5799,8165-ZJRNM,Female,0,Yes,Yes,2,0,2,Bank transfer (automatic),23.75,1679.25,No,70.7,False,True,False,False,3,2015-04-03,Two or More Lines,No Internet Service,2 Year
5800,8166-ORCHU,Male,1,Yes,No,1,2,1,Electronic check,93.55,3055.5,No,32.7,False,True,True,True,1,2018-06-03,One Line,Fiber Optic,1 Year
5801,8166-ZZTFS,Female,1,Yes,No,2,1,2,Bank transfer (automatic),80.55,5265.1,Yes,65.4,True,True,True,True,1,2015-09-03,Two or More Lines,DSL,2 Year
5802,8167-GJLRN,Male,0,No,No,0,1,0,Electronic check,30.4,82.15,No,2.7,False,False,True,False,0,2020-12-03,No Phone Service,DSL,Month-to-Month
5803,8168-UQWWF,Female,0,No,No,2,2,0,Bank transfer (automatic),97.85,1105.4,Yes,11.3,True,True,True,True,0,2020-03-03,Two or More Lines,Fiber Optic,Month-to-Month
5804,8169-SAEJD,Male,1,Yes,No,0,1,2,Credit card (automatic),56.55,3952.65,No,69.9,False,False,True,False,1,2015-05-03,No Phone Service,DSL,2 Year
5805,8173-RXAYP,Female,0,Yes,Yes,1,0,2,Mailed check,19.7,452.55,No,23.0,False,True,False,False,3,2019-04-03,One Line,No Internet Service,2 Year
5806,8174-LNWMW,Female,0,No,No,1,0,2,Credit card (automatic),20.9,689.35,No,33.0,False,True,False,False,0,2018-06-03,One Line,No Internet Service,2 Year
5807,8174-TBVCF,Female,0,Yes,No,2,1,2,Credit card (automatic),94.8,6859.05,No,72.4,False,True,True,True,1,2015-02-03,Two or More Lines,DSL,2 Year
5808,8178-EYZUO,Male,0,No,No,2,2,0,Electronic check,93.7,4154.8,Yes,44.3,True,True,True,True,0,2017-06-03,Two or More Lines,Fiber Optic,Month-to-Month
5809,8180-AKMJV,Female,0,No,No,1,1,0,Credit card (automatic),44.55,44.55,No,1.0,False,True,True,True,0,2021-01-03,One Line,DSL,Month-to-Month
5810,8181-YHCMF,Female,0,Yes,Yes,0,1,2,Credit card (automatic),60.3,4109.0,No,68.1,False,False,True,False,3,2015-06-03,No Phone Service,DSL,2 Year
5811,8182-BJDSI,Female,0,No,No,2,2,0,Electronic check,89.95,2625.55,Yes,29.2,True,True,True,True,0,2018-09-03,Two or More Lines,Fiber Optic,Month-to-Month
5812,8182-PNAGI,Male,0,No,No,1,1,0,Bank transfer (automatic),50.25,593.75,Yes,11.8,True,True,True,True,0,2020-03-03,One Line,DSL,Month-to-Month
5813,8183-ONMXC,Female,0,No,No,1,2,0,Electronic check,80.75,159.45,Yes,2.0,True,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
5814,8184-WMOFI,Male,0,Yes,Yes,1,1,1,Credit card (automatic),71.4,4487.3,No,62.8,False,True,True,True,3,2015-12-03,One Line,DSL,1 Year
5815,8185-UPYBR,Male,0,Yes,No,2,2,0,Electronic check,75.5,438.0,Yes,5.8,True,True,True,True,1,2020-09-03,Two or More Lines,Fiber Optic,Month-to-Month
5816,8189-DUKMV,Female,0,Yes,No,1,0,1,Bank transfer (automatic),20.5,79.05,No,3.9,False,True,False,False,1,2020-11-03,One Line,No Internet Service,1 Year
5817,8189-HBVRW,Female,0,No,No,2,2,0,Electronic check,90.8,4921.2,No,54.2,False,True,True,True,0,2016-08-03,Two or More Lines,Fiber Optic,Month-to-Month
5818,8189-XRIKE,Female,1,No,No,1,2,0,Electronic check,90.95,2897.95,No,31.9,False,True,True,True,0,2018-07-03,One Line,Fiber Optic,Month-to-Month
5819,8190-ZTQFB,Male,0,No,No,0,1,1,Electronic check,51.35,2075.1,No,40.4,False,False,True,False,0,2017-10-03,No Phone Service,DSL,1 Year
5820,8191-XWSZG,Female,0,No,No,1,0,1,Mailed check,20.65,1022.95,No,49.5,False,True,False,False,0,2017-01-03,One Line,No Internet Service,1 Year
5821,8194-PEEBY,Female,0,Yes,Yes,1,0,1,Mailed check,19.9,533.5,No,26.8,False,True,False,False,3,2018-12-03,One Line,No Internet Service,1 Year
5822,8197-BFWVU,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),93.25,6688.95,No,71.7,False,True,True,True,3,2015-03-03,Two or More Lines,DSL,2 Year
5823,8198-RKSZG,Female,0,Yes,Yes,2,1,0,Credit card (automatic),80.45,1137.05,No,14.1,False,True,True,True,3,2019-12-03,Two or More Lines,DSL,Month-to-Month
5824,8199-ZLLSA,Male,0,No,No,2,2,1,Bank transfer (automatic),118.35,7804.15,Yes,65.9,True,True,True,True,0,2015-09-03,Two or More Lines,Fiber Optic,1 Year
5825,8200-KLNYW,Female,0,Yes,No,1,1,1,Mailed check,80.9,1714.95,No,21.2,False,True,True,True,1,2019-05-03,One Line,DSL,1 Year
5826,8200-LGKSR,Male,0,Yes,No,2,1,2,Electronic check,83.2,6126.1,No,73.6,False,True,True,True,1,2015-01-03,Two or More Lines,DSL,2 Year
5827,8201-AAXCB,Male,0,Yes,Yes,2,1,0,Electronic check,60.35,1404.65,No,23.3,False,True,True,True,3,2019-03-03,Two or More Lines,DSL,Month-to-Month
5828,8203-XJZRC,Male,0,No,No,1,0,0,Mailed check,20.25,20.25,No,1.0,False,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
5829,8204-TIFGJ,Female,0,No,No,1,0,0,Bank transfer (automatic),20.3,470.6,No,23.2,False,True,False,False,0,2019-03-03,One Line,No Internet Service,Month-to-Month
5830,8204-YJCLA,Male,1,Yes,Yes,0,1,2,Bank transfer (automatic),64.8,4732.35,No,73.0,False,False,True,False,3,2015-01-03,No Phone Service,DSL,2 Year
5831,8205-MQUGY,Male,0,Yes,Yes,1,1,0,Electronic check,49.2,571.15,No,11.6,False,True,True,True,3,2020-03-03,One Line,DSL,Month-to-Month
5832,8205-OTCHB,Male,0,No,No,0,1,1,Bank transfer (automatic),43.75,903.6,Yes,20.7,True,False,True,False,0,2019-06-03,No Phone Service,DSL,1 Year
5833,8205-VSLRB,Male,0,Yes,No,2,1,2,Credit card (automatic),77.3,5498.2,No,71.1,False,True,True,True,1,2015-03-03,Two or More Lines,DSL,2 Year
5834,8207-DMRVL,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),114.55,8306.05,No,72.5,False,True,True,True,3,2015-02-03,Two or More Lines,Fiber Optic,2 Year
5835,8207-VVMYB,Female,0,Yes,No,2,0,2,Bank transfer (automatic),26.0,2006.95,No,77.2,False,True,False,False,1,2014-09-03,Two or More Lines,No Internet Service,2 Year
5836,8208-EUMTE,Male,0,No,No,0,1,2,Mailed check,54.85,916.15,No,16.7,False,False,True,False,0,2019-10-03,No Phone Service,DSL,2 Year
5837,8212-CRQXP,Female,0,Yes,No,1,2,0,Credit card (automatic),80.0,1706.45,No,21.3,False,True,True,True,1,2019-05-03,One Line,Fiber Optic,Month-to-Month
5838,8212-DJRCH,Male,0,Yes,Yes,1,2,0,Mailed check,90.35,434.5,No,4.8,False,True,True,True,3,2020-10-03,One Line,Fiber Optic,Month-to-Month
5839,8213-TAZPM,Female,0,Yes,Yes,2,2,1,Bank transfer (automatic),108.75,7493.05,No,68.9,False,True,True,True,3,2015-06-03,Two or More Lines,Fiber Optic,1 Year
5840,8215-NGSPE,Female,0,Yes,Yes,1,0,2,Mailed check,20.0,833.55,No,41.7,False,True,False,False,3,2017-09-03,One Line,No Internet Service,2 Year
5841,8216-AZUUZ,Female,0,Yes,Yes,1,2,2,Electronic check,100.4,4303.65,No,42.9,False,True,True,True,3,2017-08-03,One Line,Fiber Optic,2 Year
5842,8217-QYOHV,Male,0,No,No,1,1,0,Mailed check,55.75,266.95,No,4.8,False,True,True,True,0,2020-10-03,One Line,DSL,Month-to-Month
5843,8218-FFJDS,Female,0,Yes,No,2,1,2,Bank transfer (automatic),86.4,6058.95,No,70.1,False,True,True,True,1,2015-04-03,Two or More Lines,DSL,2 Year
5844,8219-VYBVI,Male,0,No,Yes,2,0,2,Mailed check,25.0,1004.35,No,40.2,False,True,False,False,2,2017-10-03,Two or More Lines,No Internet Service,2 Year
5845,8220-OCUFY,Female,0,No,No,1,1,1,Electronic check,60.25,1258.35,No,20.9,False,True,True,True,0,2019-06-03,One Line,DSL,1 Year
5846,8221-EQDGL,Male,0,Yes,No,1,1,0,Mailed check,61.0,2130.45,No,34.9,False,True,True,True,1,2018-04-03,One Line,DSL,Month-to-Month
5847,8221-HVAYI,Male,0,Yes,Yes,2,1,2,Credit card (automatic),69.15,2490.15,No,36.0,False,True,True,True,3,2018-02-03,Two or More Lines,DSL,2 Year
5848,8224-DWCKX,Male,1,No,No,2,2,0,Credit card (automatic),73.3,828.05,No,11.3,False,True,True,True,0,2020-03-03,Two or More Lines,Fiber Optic,Month-to-Month
5849,8224-IVVPA,Female,0,No,No,1,1,0,Mailed check,56.7,1652.95,No,29.2,False,True,True,True,0,2018-09-03,One Line,DSL,Month-to-Month
5850,8224-KDLKN,Male,0,Yes,Yes,2,0,2,Bank transfer (automatic),25.0,1738.9,No,69.6,False,True,False,False,3,2015-05-03,Two or More Lines,No Internet Service,2 Year
5851,8224-UAXBZ,Female,0,Yes,No,0,1,1,Electronic check,45.35,2540.1,No,56.0,False,False,True,False,1,2016-06-03,No Phone Service,DSL,1 Year
5852,8225-BTJAU,Male,1,No,No,1,2,0,Electronic check,79.25,793.55,Yes,10.0,True,True,True,True,0,2020-04-03,One Line,Fiber Optic,Month-to-Month
5853,8226-BXGES,Male,0,Yes,No,2,2,1,Bank transfer (automatic),89.45,5692.65,No,63.6,False,True,True,True,1,2015-11-03,Two or More Lines,Fiber Optic,1 Year
5854,8229-BUJHX,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.5,1500.95,No,73.2,False,True,False,False,3,2015-01-03,One Line,No Internet Service,2 Year
5855,8229-MYEJZ,Female,0,No,No,1,1,0,Electronic check,51.2,498.25,No,9.7,False,True,True,True,0,2020-05-03,One Line,DSL,Month-to-Month
5856,8229-TNIQA,Female,0,No,No,1,1,0,Mailed check,45.3,196.95,Yes,4.3,True,True,True,True,0,2020-10-03,One Line,DSL,Month-to-Month
5857,8231-BSWXX,Male,0,No,No,2,2,1,Credit card (automatic),79.05,5552.5,No,70.2,False,True,True,True,0,2015-04-03,Two or More Lines,Fiber Optic,1 Year
5858,8232-CTLKO,Female,0,Yes,Yes,1,1,2,Electronic check,59.75,3996.8,No,66.9,False,True,True,True,3,2015-08-03,One Line,DSL,2 Year
5859,8232-UTFOZ,Male,0,No,No,1,0,2,Credit card (automatic),19.95,1399.35,No,70.1,False,True,False,False,0,2015-04-03,One Line,No Internet Service,2 Year
5860,8234-GSZYK,Male,0,No,No,2,0,2,Bank transfer (automatic),26.45,1110.05,No,42.0,False,True,False,False,0,2017-09-03,Two or More Lines,No Internet Service,2 Year
5861,8237-ULIXL,Female,0,Yes,No,2,0,2,Credit card (automatic),24.85,1871.85,No,75.3,False,True,False,False,1,2014-11-03,Two or More Lines,No Internet Service,2 Year
5862,8241-JUIQO,Female,0,No,No,1,0,1,Bank transfer (automatic),19.45,1336.35,No,68.7,False,True,False,False,0,2015-06-03,One Line,No Internet Service,1 Year
5863,8242-JSVBO,Male,0,No,No,1,1,0,Bank transfer (automatic),44.65,322.5,No,7.2,False,True,True,True,0,2020-07-03,One Line,DSL,Month-to-Month
5864,8242-PDSGJ,Male,0,Yes,No,0,1,2,Credit card (automatic),39.15,2692.75,No,68.8,False,False,True,False,1,2015-06-03,No Phone Service,DSL,2 Year
5865,8242-SOQUO,Female,1,No,No,1,2,0,Electronic check,84.7,392.5,No,4.6,False,True,True,True,0,2020-10-03,One Line,Fiber Optic,Month-to-Month
5866,8245-UMPYT,Female,1,No,No,2,2,0,Electronic check,96.4,1581.2,Yes,16.4,True,True,True,True,0,2019-10-03,Two or More Lines,Fiber Optic,Month-to-Month
5867,8246-SHFGA,Male,0,No,No,1,0,0,Credit card (automatic),21.1,385.55,No,18.3,False,True,False,False,0,2019-08-03,One Line,No Internet Service,Month-to-Month
5868,8249-THVEC,Male,0,Yes,Yes,1,0,1,Mailed check,19.4,997.75,No,51.4,False,True,False,False,3,2016-11-03,One Line,No Internet Service,1 Year
5869,8250-ZNGGW,Female,1,No,No,1,1,0,Credit card (automatic),59.9,287.85,No,4.8,False,True,True,True,0,2020-10-03,One Line,DSL,Month-to-Month
5870,8257-RZAHR,Female,0,Yes,No,2,1,0,Bank transfer (automatic),64.7,941.0,Yes,14.5,True,True,True,True,1,2019-12-03,Two or More Lines,DSL,Month-to-Month
5871,8258-GSTJK,Male,1,No,No,2,2,0,Electronic check,77.0,237.75,Yes,3.1,True,True,True,True,0,2020-11-03,Two or More Lines,Fiber Optic,Month-to-Month
5872,8259-DZLIZ,Female,0,Yes,Yes,2,1,1,Bank transfer (automatic),53.85,3399.85,No,63.1,False,True,True,True,3,2015-11-03,Two or More Lines,DSL,1 Year
5873,8259-NFJTV,Female,0,Yes,Yes,0,1,0,Mailed check,34.65,246.6,No,7.1,False,False,True,False,3,2020-07-03,No Phone Service,DSL,Month-to-Month
5874,8260-NGFNY,Female,0,No,No,0,1,0,Mailed check,25.2,25.2,Yes,1.0,True,False,True,False,0,2021-01-03,No Phone Service,DSL,Month-to-Month
5875,8261-GWDBQ,Female,1,Yes,No,2,2,2,Bank transfer (automatic),116.05,6925.9,No,59.7,False,True,True,True,1,2016-03-03,Two or More Lines,Fiber Optic,2 Year
5876,8262-COGGB,Male,0,No,No,1,0,0,Mailed check,20.45,20.45,No,1.0,False,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
5877,8263-JQAIK,Male,1,No,No,0,1,0,Mailed check,24.45,47.5,Yes,1.9,True,False,True,False,0,2021-01-03,No Phone Service,DSL,Month-to-Month
5878,8263-OKETD,Female,0,No,No,2,1,0,Credit card (automatic),68.9,1370.35,No,19.9,False,True,True,True,0,2019-07-03,Two or More Lines,DSL,Month-to-Month
5879,8263-QMNTJ,Male,0,Yes,No,2,2,2,Electronic check,115.55,8425.3,No,72.9,False,True,True,True,1,2015-02-03,Two or More Lines,Fiber Optic,2 Year
5880,8265-HKSOW,Female,0,Yes,Yes,2,2,2,Credit card (automatic),107.45,7658.3,No,71.3,False,True,True,True,3,2015-03-03,Two or More Lines,Fiber Optic,2 Year
5881,8266-VBFQL,Male,0,No,No,1,2,0,Electronic check,90.4,356.65,No,3.9,False,True,True,True,0,2020-11-03,One Line,Fiber Optic,Month-to-Month
5882,8267-KFGYD,Male,0,No,Yes,1,0,0,Mailed check,21.05,21.05,No,1.0,False,True,False,False,2,2021-01-03,One Line,No Internet Service,Month-to-Month
5883,8267-ZNYVZ,Female,0,Yes,No,1,2,1,Electronic check,103.75,3361.05,Yes,32.4,True,True,True,True,1,2018-06-03,One Line,Fiber Optic,1 Year
5884,8268-YDIXR,Male,0,Yes,No,2,2,1,Electronic check,93.15,5253.95,No,56.4,False,True,True,True,1,2016-06-03,Two or More Lines,Fiber Optic,1 Year
5885,8270-RKSAP,Male,0,No,No,1,2,0,Electronic check,70.5,597.9,No,8.5,False,True,True,True,0,2020-06-03,One Line,Fiber Optic,Month-to-Month
5886,8272-ONJLV,Male,0,No,No,1,2,1,Electronic check,95.7,1184.0,No,12.4,False,True,True,True,0,2020-02-03,One Line,Fiber Optic,1 Year
5887,8276-MQBYC,Male,1,No,No,2,2,0,Electronic check,97.8,4913.3,Yes,50.2,True,True,True,True,0,2016-12-03,Two or More Lines,Fiber Optic,Month-to-Month
5888,8277-RVRSV,Female,0,Yes,Yes,2,0,1,Credit card (automatic),24.15,800.3,No,33.1,False,True,False,False,3,2018-05-03,Two or More Lines,No Internet Service,1 Year
5889,8280-MQRQN,Female,0,No,No,1,1,0,Mailed check,50.45,50.45,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,DSL,Month-to-Month
5890,8285-ABVLB,Female,0,Yes,No,1,0,2,Credit card (automatic),19.85,1328.35,No,66.9,False,True,False,False,1,2015-08-03,One Line,No Internet Service,2 Year
5891,8286-AFUYI,Male,0,No,No,1,1,0,Electronic check,47.95,47.95,No,1.0,False,True,True,True,0,2021-01-03,One Line,DSL,Month-to-Month
